simulation_id,building_id,epw,apartment_count,average_apt_area,levels_count,footprint_size,address
660,2256,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,29,116.28630488627066,6,547.0471659392699,99 Lat Phrao Rd
661,1214,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,265,41.423541364737915,6,1975.2741843915448,99 Lat Phrao Rd
662,18513,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,130.79605331312206,5,261.5560560596856,82 Boulevard Al Massira Al Khadra
663,18514,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,8,137.69708809785635,4,285.8760289099318,99 Lat Phrao Rd
664,3184,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,25,140.6374009213198,4,878.9837557582478,Melhagi 24
665,123,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,13,99.83048357096939,3,426.3154833836345,99 Lat Phrao Rd
666,124,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,17,101.80855472056727,4,424.6267656219776,99 Lat Phrao Rd
667,125,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,97.10421966774665,3,410.882624182298,Laxenburger Str. 2
668,18363,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip,22,102.82872335145522,6,387.0067782909802,Mahakali Caves Rd
669,2455,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,110,93.48468962159045,6,1822.788413275419,7230 Al Nashra
670,178,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,11,149.14341763654417,3,549.7933146295895,7230 Al Nashra
671,179,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,150.27330128953724,3,553.1138864345053,99 Lat Phrao Rd
672,99,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,19,119.8549735504652,7,625.8816692822224,7230 Al Nashra
673,3102,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,115.66608196714417,4,344.5992967042378,99 Lat Phrao Rd
674,3094,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,12,116.37320587964848,4,346.06051886672736,99 Lat Phrao Rd
675,3095,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,7,113.25002234500789,3,269.7699465042604,Melhagi 24
676,3096,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,120.62227815156737,4,278.6760207510516,82 Boulevard Al Massira Al Khadra
677,116,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,19,91.5284374340621,3,579.6801037490609,Melhagi 24
678,29,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,31,123.95562467656751,5,768.5248729947181,7230 Al Nashra
679,30,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,31,125.3207865927325,5,776.9888849424864,7230 Al Nashra
680,3191,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,30,91.0930361619089,7,108.59808582268494,82 Boulevard Al Massira Al Khadra
681,48,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,101.15115323644817,6,201.64366084554283,99 Lat Phrao Rd
682,89,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,7,123.99584177930942,6,159.54317132704284,7230 Al Nashra
683,1604,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,79.4678658152262,3,185.42502023535138,99 Lat Phrao Rd
684,1353,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,78.82241781883462,3,183.91897491061425,99 Lat Phrao Rd
685,2064,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,148.30232718176674,5,332.4773365278811,99 Lat Phrao Rd
686,2065,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,15,122.8874818470459,5,376.9224255256841,99 Lat Phrao Rd
687,495,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,33,72.1376740037195,4,54.10032259887001,82 Boulevard Al Massira Al Khadra
688,6950,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,3,133.74309626010063,2,221.62422769368266,Melhagi 24
689,6954,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,4,90.03291644937738,4,151.1554268494257,Melhagi 24
690,6960,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,4,107.5840939954384,4,167.24620315353957,Melhagi 24
691,6966,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,1,278.77454074225216,2,170.34900907617472,Melhagi 24
692,6972,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,4,94.64585087887554,4,118.16434672887857,82 Boulevard Al Massira Al Khadra
693,1355,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,78.24883005734446,3,182.58060346713987,99 Lat Phrao Rd
694,1354,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,6,91.26932178473739,3,182.538643569475,Melhagi 24
695,1356,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,6,91.26924968133271,3,182.53849936266542,Melhagi 24
696,66,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,17,120.96105572618463,4,530.5530802659272,82 Boulevard Al Massira Al Khadra
697,35,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,21,134.35403956278574,5,561.6611005920497,7230 Al Nashra
698,1453,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,16,97.40335254514798,3,578.6732290366857,82 Boulevard Al Massira Al Khadra
699,81,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,191.05112756541368,5,0.01709659926838336,99 Lat Phrao Rd
700,14632,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,3,49.47670330635981,1,148.43010991907943,99 Lat Phrao Rd
701,1443,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,19,72.22627914853308,5,256.2447943993822,99 Lat Phrao Rd
702,2157,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,24,109.78399935837474,6,471.56384925160455,7230 Al Nashra
703,1470,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,185.46361826385063,3,422.3680735528431,99 Lat Phrao Rd
704,2032,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,129.90558836290964,3,468.7484937408679,99 Lat Phrao Rd
705,3356,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,12,117.6230665464772,2,696.1588119705543,210 Lorong 8 Toa Payoh
706,5402,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,2,64.73739087939373,1,129.47478175878746,Melhagi 24
707,2904,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,48,114.47004185253736,5,570.537340114616,Mahakali Caves Rd
708,2448,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,7,93.19979377431893,3,217.46618547341075,82 Boulevard Al Massira Al Khadra
709,2444,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,7,116.93212746895935,3,272.841630760905,Melhagi 24
710,2445,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,102.74085954465582,3,445.21039136017515,99 Lat Phrao Rd
711,2441,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,81.81626373626374,3,354.5371428571433,99 Lat Phrao Rd
712,2442,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,82.37033801149808,3,356.93813138263613,99 Lat Phrao Rd
713,2449,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,96.59267018659219,3,418.56823747523293,99 Lat Phrao Rd
714,2443,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,81.81626373626365,3,354.5371428571429,99 Lat Phrao Rd
715,2447,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,79.83690902434516,3,345.95993910549555,99 Lat Phrao Rd
716,2440,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,101.5889996940977,3,440.21899867442386,99 Lat Phrao Rd
717,2019,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip,125,111.62123905562933,10,1393.4147589556646,210 Lorong 8 Toa Payoh
718,2020,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,50,132.27071494360155,6,1022.5394913854876,99 Lat Phrao Rd
719,18554,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,29,106.84685971550111,5,525.1731072822967,7230 Al Nashra
720,5852,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,4,135.37522873090873,2,310.32068677342437,82 Boulevard Al Massira Al Khadra
721,5849,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,4,102.68707069815405,3,148.012953118561,Melhagi 24
722,1750,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,11,99.3221842162464,5,213.9932040991371,82 Boulevard Al Massira Al Khadra
723,5826,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,2,321.1747353081287,4,148.36817465216873,82 Boulevard Al Massira Al Khadra
724,3314,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,9,70.74940761018026,4,178.20409769803575,99 Lat Phrao Rd
725,2029,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,77.18030843152192,3,180.08738634021807,99 Lat Phrao Rd
726,2322,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,25,117.15659180883054,6,561.3830222179067,7230 Al Nashra
727,1295,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,8,140.8843968124637,4,256.73498096364045,99 Lat Phrao Rd
728,1126,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,167.85092465141724,4,339.7776574096077,99 Lat Phrao Rd
729,1127,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,184.45337143711546,4,392.9829237283287,99 Lat Phrao Rd
730,1125,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,187.32141106004713,4,410.1326518645761,99 Lat Phrao Rd
731,17989,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/AUT/AUT_Vienna.Schwechat.110360_IWEC/AUT_Vienna.Schwechat.110360_IWEC.zip,23,107.90831355688871,7,334.4244907028009,Laxenburger Str. 2
732,1315,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,3,70.33944367689828,1,211.01833103069487,82 Boulevard Al Massira Al Khadra
733,1432,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,4,141.388169814234,2,275.27710531202564,Melhagi 24
734,1861,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,16,81.57007049490821,5,261.2243511679246,99 Lat Phrao Rd
735,1870,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,6,107.3232188216747,3,247.712111181384,Melhagi 24
736,1865,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,7,112.78974993350059,3,266.31291597613233,Melhagi 24
737,1867,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,113.51463077191416,5,250.21901157561172,99 Lat Phrao Rd
738,1868,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,111.39856433570792,4,250.64676975534263,82 Boulevard Al Massira Al Khadra
739,1862,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,112.67635079481519,4,253.42211845482902,82 Boulevard Al Massira Al Khadra
740,1866,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,126.93647337981871,3,296.1851045529082,99 Lat Phrao Rd
741,1863,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,8,110.1563773374875,4,250.80624893351109,82 Boulevard Al Massira Al Khadra
742,1864,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,6,105.84269881781938,3,244.04659364135003,Melhagi 24
743,1869,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,10,77.71941907965387,3,259.06473026536906,99 Lat Phrao Rd
744,18553,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,69,225.40087651416715,7,3907.104908211907,Mahakali Caves Rd
745,6105,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,3,148.53586878215222,4,129.5012764307541,99 Lat Phrao Rd
746,1344,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,82.4501169210606,3,192.38360614914137,99 Lat Phrao Rd
747,1345,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,13,133.62763687899107,5,406.63666199036334,7230 Al Nashra
748,1348,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,13,136.97335540278024,5,473.62831915195426,7230 Al Nashra
749,1340,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,7,103.96522724174993,3,242.5855302307499,Melhagi 24
750,1342,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,78.99615033705179,3,184.32435078645418,99 Lat Phrao Rd
751,1341,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,80.25948269548039,3,187.2721262894544,99 Lat Phrao Rd
752,1343,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,7,84.24969632059262,3,196.58262474804943,99 Lat Phrao Rd
753,737,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,14,168.69403846200794,5,493.44233593168076,99 Lat Phrao Rd
754,736,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip,20,132.459717586431,6,462.1692253706351,Mahakali Caves Rd
755,738,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,11,156.9637998362837,4,466.7468393216957,99 Lat Phrao Rd
756,18511,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,51,128.74218975363038,7,843.9232511916897,7230 Al Nashra
757,460,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,11,97.74660970280429,5,217.35820841610473,82 Boulevard Al Massira Al Khadra
758,1235,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,38,104.58160811860759,8,498.1479377137747,7230 Al Nashra
759,1442,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,38,100.65051797510942,8,296.34504223286194,82 Boulevard Al Massira Al Khadra
760,2039,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,33,75.12401283300137,4,619.7731058722619,99 Lat Phrao Rd
761,2038,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,33,74.9218881809697,4,618.1055774930003,99 Lat Phrao Rd
762,2040,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,37,97.39863208755669,9,400.41659858217736,82 Boulevard Al Massira Al Khadra
763,18550,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,34,141.081368935246,6,776.0045280035067,7230 Al Nashra
764,18551,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,19,132.27273172452126,6,282.39882336625396,99 Lat Phrao Rd
765,18555,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,14,127.04436798630046,8,233.77079588082444,99 Lat Phrao Rd
766,538,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,17,106.56873533796556,4,391.3522159853416,99 Lat Phrao Rd
767,540,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,19,84.81280352802514,5,39.49381383621824,99 Lat Phrao Rd
768,539,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,17,105.5509951339515,4,389.6765373277561,99 Lat Phrao Rd
769,18547,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,152.33469386659502,4,337.5822856202879,82 Boulevard Al Massira Al Khadra
770,18545,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,107.53967619962259,4,349.5040234843356,99 Lat Phrao Rd
771,18546,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,134.90783253463985,4,297.4497467788275,82 Boulevard Al Massira Al Khadra
772,18564,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,9,126.44438246085616,4,278.80402874193646,82 Boulevard Al Massira Al Khadra
773,1300,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,7,166.43786335141405,2,815.937029995718,Melhagi 24
774,610,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/RUS/RUS_Moscow.276120_IWEC/RUS_Moscow.276120_IWEC.zip,53,184.38320230074223,7,1069.5589556529903,Profsoyuznaya Ulitsa 64
775,2248,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,6,132.78869387540416,4,216.47020943851157,82 Boulevard Al Massira Al Khadra
776,2269,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip,49,135.02654264426081,8,802.8918223699404,7230 Al Nashra
777,1243,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,33,107.44617203726544,4,459.6292332835199,82 Boulevard Al Massira Al Khadra
778,1651,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip,13,118.00707496048712,5,152.08108397730814,Melhagi 24
779,2873,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip,13,117.24038219780141,3,498.6567884222615,99 Lat Phrao Rd
780,2875,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,19,119.23961357802555,4,554.3542110353046,82 Boulevard Al Massira Al Khadra
